marker,allele_frequency
7669,0.9295719844357977
7670,0.07042801556420233
7671,0.5836575875486382
7672,0.9225680933852141
7673,0.4793774319066148
7674,0.08171206225680934
7675,0.490272373540856
7676,0.47470817120622566
7677,0.38482490272373543
7678,0.06498054474708172
7679,0.10817120622568094
7680,0.37782101167315174
7681,0.3809338521400778
7682,0.46108949416342415
7683,0.6066147859922179
7684,0.47315175097276263
7685,0.32140077821011676
7686,0.3980544747081712
7687,0.4233463035019455
7688,0.7653696498054474
7689,0.6498054474708171
7690,0.9439688715953307
7691,0.8848249027237354
7692,0.33852140077821014
7693,0.2926070038910506
7694,0.8653696498054475
7695,0.5385214007782101
7696,0.8610894941634242
7697,0.388715953307393
7698,0.3408560311284047
7699,0.07704280155642024
7700,0.1482490272373541
7701,0.8330739299610895
7702,0.35175097276264594
7703,0.40894941634241244
7704,0.6513618677042802
7705,0.2926070038910506
7706,0.846692607003891
7707,0.14980544747081712
7708,0.31167315175097277
7709,0.6400778210116731
7710,0.029571984435797664
7711,0.23268482490272374
7712,0.7424124513618677
7713,0.6151750972762646
7714,0.2801556420233463
7715,0.38365758754863816
7716,0.4272373540856031
7717,0.09299610894941635
7718,0.8478599221789883
7719,0.39649805447470815
7720,0.39299610894941633
7721,0.9264591439688716
7722,0.7805447470817121
7723,0.7276264591439688
7724,0.4867704280155642
7725,0.9719844357976654
7726,0.25680933852140075
7727,0.2828793774319066
7728,0.8447470817120623
7729,0.39961089494163426
7730,0.6622568093385214
7731,0.8459143968871595
7732,0.345136186770428
7733,0.5381322957198443
7734,0.39883268482490275
7735,0.20894941634241246
7736,0.16926070038910507
7737,0.1509727626459144
7738,0.2416342412451362
7739,0.8626459143968872
7740,0.3649805447470817
7741,0.6945525291828794
7742,0.901556420233463
7743,0.5198443579766537
7744,0.06264591439688716
7745,0.11517509727626458
7746,0.7809338521400778
7747,0.14747081712062257
7748,0.36848249027237356
7749,0.24202334630350195
7750,0.8533073929961089
7751,0.9217898832684824
7752,0.8245136186770428
7753,0.7474708171206226
7754,0.31011673151750974
7755,0.6175097276264592
7756,0.9381322957198444
7757,0.10077821011673152
7758,0.14435797665369648
7759,0.2299610894941634
7760,0.3949416342412451
7761,0.23735408560311283
7762,0.5097276264591439
7763,0.2634241245136187
7764,0.3
7765,0.19727626459143968
7766,0.7848249027237354
7767,0.16848249027237355
7768,0.9062256809338521
7769,0.9315175097276265
7770,0.6400778210116731
7771,0.9914396887159533
7772,0.5848249027237354
7773,0.2933852140077821
7774,0.5229571984435798
7775,0.5700389105058365
7776,0.15642023346303502
7777,0.2490272373540856
7778,0.6494163424124514
7779,0.16108949416342414
7780,0.7618677042801556
7781,0.4046692607003891
7782,0.3926070038910506
7783,0.4377431906614786
7784,0.809727626459144
7785,0.12957198443579768
7786,0.1680933852140078
7787,0.06575875486381323
7788,0.45408560311284046
7789,0.6992217898832684
7790,0.8463035019455253
7791,0.9692607003891051
7792,0.2424124513618677
7793,0.7708171206225681
7794,0.3007782101167315
7795,0.4342412451361868
7796,0.6599221789883268
7797,0.8525291828793774
7798,0.20894941634241246
7799,0.5739299610894941
7800,0.3346303501945525
7801,0.798443579766537
7802,0.5420233463035019
7803,0.17042801556420234
7804,0.3649805447470817
7805,0.05408560311284047
7806,0.46731517509727627
7807,0.39455252918287936
7808,0.4198443579766537
7809,0.9692607003891051
7810,0.4342412451361868
7811,0.5945525291828794
7812,0.6229571984435798
7813,0.8474708171206226
7814,0.3186770428015564
7815,0.6408560311284047
7816,0.7828793774319066
7817,0.9365758754863813
7818,0.9163424124513618
7819,0.943579766536965
7820,0.8155642023346303
7821,0.7891050583657587
7822,0.24280155642023346
7823,0.9178988326848249
7824,0.11517509727626458
7825,0.875875486381323
7826,0.06381322957198443
7827,0.7669260700389106
7828,0.2019455252918288
7829,0.038910505836575876
7830,0.9198443579766536
7831,0.45875486381322955
7832,0.2536964980544747
7833,0.2856031128404669
7834,0.6276264591439689
7835,0.48910505836575874
7836,0.2501945525291829
7837,0.511284046692607
7838,0.6972762645914397
7839,0.3377431906614786
7840,0.8163424124513619
7841,0.6517509727626459
7842,0.6817120622568094
7843,0.07665369649805448
7844,0.3505836575875486
7845,0.4762645914396887
7846,0.20155642023346304
7847,0.7105058365758755
7848,0.4708171206225681
7849,0.18365758754863815
7850,0.645136186770428
7851,0.9326848249027238
7852,0.2785992217898833
7853,0.34552529182879377
7854,0.3264591439688716
7855,0.20544747081712061
7856,0.12801556420233462
7857,0.36614785992217896
7858,0.4521400778210117
7859,0.46926070038910506
7860,0.467704280155642
7861,0.2132295719844358
7862,0.3361867704280156
7863,0.733852140077821
7864,0.2571984435797665
7865,0.9719844357976654
7866,0.5357976653696498
7867,0.29494163424124514
7868,0.39961089494163426
7869,0.5821011673151751
7870,0.8186770428015564
7871,0.45408560311284046
7872,0.2622568093385214
7873,0.9688715953307393
7874,0.38365758754863816
7875,0.7463035019455253
7876,0.17821011673151751
7877,0.6268482490272373
7878,0.34124513618677044
7879,0.5809338521400779
7880,0.1509727626459144
7881,0.8361867704280156
7882,0.5186770428015565
7883,0.3735408560311284
7884,0.2961089494163424
7885,0.16575875486381322
7886,0.2416342412451362
7887,0.5108949416342412
7888,0.10778210116731518
7889,0.6093385214007782
7890,0.7544747081712062
7891,0.7856031128404669
7892,0.32684824902723736
7893,0.3264591439688716
7894,0.1198443579766537
7895,0.46575875486381324
7896,0.5595330739299611
7897,0.8813229571984436
7898,0.9077821011673152
7899,0.28249027237354085
7900,0.5011673151750973
7901,0.8116731517509728
7902,0.26264591439688717
7903,0.13151750972762646
7904,0.23852140077821013
7905,0.756420233463035
7906,0.546692607003891
7907,0.9747081712062257
7908,0.31167315175097277
7909,0.8708171206225681
7910,0.15642023346303502
7911,0.9175097276264591
7912,0.8793774319066148
7913,0.21361867704280155
7914,0.619455252918288
7915,0.02801556420233463
7916,0.466147859922179
7917,0.9863813229571985
7918,0.44474708171206223
7919,0.4424124513618677
7920,0.7233463035019455
7921,0.81284046692607
7922,0.8229571984435797
7923,0.9334630350194553
7924,0.477431906614786
7925,0.8653696498054475
7926,0.19416342412451362
7927,0.9291828793774319
7928,0.18443579766536966
7929,0.666147859922179
7930,0.04474708171206226
7931,0.41245136186770426
7932,0.7361867704280156
7933,0.21361867704280155
7934,0.5961089494163424
7935,0.3949416342412451
7936,0.8377431906614786
7937,0.3120622568093385
7938,0.28443579766536964
7939,0.5891050583657588
7940,0.8105058365758755
7941,0.6424124513618678
7942,0.7151750972762646
7943,0.3852140077821012
7944,0.39649805447470815
7945,0.9603112840466926
7946,0.3140077821011673
7947,0.3229571984435798
7948,0.4840466926070039
7949,0.866147859922179
7950,0.6171206225680934
7951,0.43268482490272375
7952,0.3657587548638132
7953,0.4735408560311284
7954,0.2813229571984436
7955,0.18365758754863815
7956,0.3272373540856031
7957,0.8143968871595331
7958,0.2704280155642023
7959,0.44474708171206223
7960,0.20739299610894943
7961,0.5038910505836576
7962,0.7447470817120623
7963,0.2463035019455253
7964,0.9159533073929961
7965,0.4272373540856031
7966,0.43346303501945527
7967,0.8190661478599222
7968,0.517898832684825
7969,0.7490272373540856
7970,0.3782101167315175
7971,0.2443579766536965
7972,0.4085603112840467
7973,0.8607003891050584
7974,0.6968871595330739
7975,0.1178988326848249
7976,0.10505836575875487
7977,0.22140077821011672
7978,0.6875486381322957
7979,0.15019455252918287
7980,0.24980544747081712
7981,0.3949416342412451
7982,0.5120622568093385
7983,0.3754863813229572
7984,0.5568093385214008
7985,0.9727626459143969
7986,0.40972762645914396
7987,0.20038910505836577
7988,0.6961089494163424
7989,0.11828793774319066
7990,0.04357976653696498
7991,0.25914396887159535
7992,0.5552529182879378
7993,0.4856031128404669
7994,0.17392996108949416
7995,0.8941634241245137
7996,0.7712062256809339
7997,0.564591439688716
7998,0.8610894941634242
7999,0.2680933852140078
8000,0.5789883268482491
8001,0.5307392996108949
8002,0.91284046692607
8003,0.2848249027237354
8004,0.08365758754863813
8005,0.9233463035019456
8006,0.3762645914396887
8007,0.11089494163424124
8008,0.39649805447470815
8009,0.19143968871595332
8010,0.34202334630350195
8011,0.9389105058365759
8012,0.3486381322957198
8013,0.5361867704280155
8014,0.7754863813229572
8015,0.5287937743190662
8016,0.06498054474708172
8017,0.8416342412451362
8018,0.37859922178988326
8019,0.9478599221789883
8020,0.3498054474708171
8021,0.4649805447470817
8022,0.5494163424124514
8023,0.5680933852140078
8024,0.5241245136186771
8025,0.28443579766536964
8026,0.1482490272373541
8027,0.5428015564202334
8028,0.22490272373540857
8029,0.3027237354085603
8030,0.9852140077821012
8031,0.43929961089494163
8032,0.9626459143968872
8033,0.18132295719844357
8034,0.20077821011673153
8035,0.6926070038910506
8036,0.982101167315175
8037,0.556420233463035
8038,0.14280155642023346
8039,0.5334630350194552
8040,0.5859922178988327
8041,0.7357976653696499
8042,0.4688715953307393
8043,0.2840466926070039
8044,0.2836575875486381
8045,0.019844357976653695
8046,0.6731517509727627
8047,0.7229571984435798
8048,0.15214007782101166
8049,0.9140077821011673
8050,0.41361867704280153
8051,0.33346303501945523
8052,0.6801556420233463
8053,0.432295719844358
8054,0.21361867704280155
8055,0.5945525291828794
8056,0.6007782101167315
8057,0.8824902723735408
8058,0.8980544747081712
8059,0.5848249027237354
8060,0.09260700389105059
8061,0.5953307392996109
8062,0.6700389105058365
8063,0.8840466926070039
8064,0.7167315175097276
8065,0.6614785992217899
8066,0.11361867704280156
8067,0.2680933852140078
8068,0.4696498054474708
8069,0.9190661478599221
8070,0.691828793774319
8071,0.7198443579766537
8072,0.1431906614785992
8073,0.7062256809338522
8074,0.766147859922179
8075,0.6937743190661478
8076,0.5287937743190662
8077,0.4642023346303502
8078,0.3478599221789883
8079,0.41945525291828795
8080,0.0914396887159533
8081,0.27782101167315176
8082,0.6618677042801556
8083,0.26653696498054474
8084,0.7291828793774319
8085,0.27704280155642025
8086,0.5657587548638132
8087,0.29105058365758757
8088,0.3276264591439689
8089,0.8891050583657587
8090,0.2918287937743191
8091,0.7066147859922179
8092,0.842023346303502
8093,0.19416342412451362
8094,0.11828793774319066
8095,0.6622568093385214
8096,0.48443579766536965
8097,0.05603112840466926
8098,0.6003891050583657
8099,0.5840466926070039
8100,0.9762645914396887
8101,0.6712062256809338
8102,0.6727626459143969
8103,0.32801556420233463
8104,0.9035019455252918
8105,0.9918287937743191
8106,0.6237354085603113
8107,0.6568093385214008
8108,0.5486381322957199
8109,0.8284046692607004
8110,0.9875486381322958
8111,0.8891050583657587
8112,0.8276264591439688
8113,0.619455252918288
8114,0.15058365758754863
8115,0.11828793774319066
8116,0.8214007782101167
8117,0.5198443579766537
8118,0.9214007782101167
8119,0.9214007782101167
8120,0.6513618677042802
8121,0.31906614785992216
8122,0.8280155642023346
8123,0.5140077821011673
8124,0.5132295719844358
8125,0.22178988326848248
8126,0.7634241245136186
8127,0.8264591439688715
8128,0.867704280155642
8129,0.8198443579766537
8130,0.15019455252918287
8131,0.9583657587548639
8132,0.17198443579766537
8133,0.5357976653696498
8134,0.14591439688715954
8135,0.42140077821011673
8136,0.8836575875486381
8137,0.6529182879377432
8138,0.28521400778210115
8139,0.5365758754863813
8140,0.8342412451361868
8141,0.5688715953307393
8142,0.5346303501945525
8143,0.27509727626459146
8144,0.19377431906614787
8145,0.711284046692607
8146,0.964591439688716
8147,0.7727626459143969
8148,0.8015564202334631
8149,0.7295719844357976
8150,0.31556420233463034
8151,0.0933852140077821
8152,0.11167315175097277
8153,0.6766536964980545
8154,0.40077821011673154
8155,0.38210116731517507
8156,0.4038910505836576
8157,0.16536964980544747
8158,0.9560311284046693
8159,0.1708171206225681
8160,0.04085603112840467
8161,0.9509727626459143
8162,0.9420233463035019
8163,0.943579766536965
8164,0.4614785992217899
8165,0.9918287937743191
8166,0.6634241245136187
8167,0.33346303501945523
8168,0.5346303501945525
8169,0.06848249027237355
8170,0.4688715953307393
8171,0.9428015564202334
8172,0.11517509727626458
8173,0.7354085603112841
8174,0.42684824902723734
8175,0.3642023346303502
8176,0.322568093385214
8177,0.9295719844357977
8178,0.21867704280155642
8179,0.6657587548638132
8180,0.7311284046692607
8181,0.14007782101167315
8182,0.564591439688716
8183,0.8073929961089494
8184,0.4708171206225681
8185,0.24863813229571985
8186,0.3237354085603113
8187,0.28599221789883267
8188,0.07509727626459144
8189,0.8089494163424125
8190,0.23463035019455253
8191,0.1178988326848249
8192,0.5486381322957199
8193,0.9023346303501946
8194,0.6342412451361867
8195,0.9007782101167315
8196,0.5233463035019456
8197,0.5610894941634241
8198,0.8669260700389105
8199,0.5540856031128405
8200,0.15525291828793775
8201,0.32334630350194554
8202,0.3330739299610895
8203,0.16731517509727625
8204,0.14747081712062257
8205,0.20428015564202334
8206,0.3894941634241245
8207,0.2272373540856031
8208,0.5673151750972762
8209,0.3898832684824903
8210,0.6645914396887159
8211,0.3801556420233463
8212,0.6817120622568094
8213,0.27898832684824904
8214,0.7517509727626459
8215,0.4369649805447471
8216,0.8560311284046692
8217,0.24124513618677043
8218,0.22217898832684824
8219,0.5463035019455252
8220,0.17509727626459143
8221,0.745136186770428
8222,0.2151750972762646
8223,0.5964980544747082
8224,0.7042801556420234
8225,0.7245136186770428
8226,0.7992217898832685
8227,0.12840466926070038
8228,0.7762645914396887
8229,0.5525291828793775
8230,0.9194552529182879
8231,0.37782101167315174
8232,0.29221789883268484
8233,0.7665369649805448
8234,0.8167315175097276
8235,0.5443579766536965
8236,0.39027237354085603
8237,0.8875486381322957
8238,0.5396887159533074
8239,0.6147859922178989
8240,0.569260700389105
8241,0.10116731517509728
8242,0.6054474708171206
8243,0.9085603112840467
8244,0.16964980544747083
8245,0.20583657587548637
8246,0.05680933852140078
8247,0.6221789883268483
8248,0.3007782101167315
8249,0.3980544747081712
8250,0.5400778210116731
8251,0.24591439688715952
8252,0.501556420233463
8253,0.36614785992217896
8254,0.8521400778210116
8255,0.2552529182879377
8256,0.37120622568093387
8257,0.5381322957198443
8258,0.9105058365758755
8259,0.6287937743190661
8260,0.20233463035019456
8261,0.19027237354085602
8262,0.6696498054474708
8263,0.7898832684824902
8264,0.6992217898832684
8265,0.6381322957198443
8266,0.9210116731517509
8267,0.15408560311284047
8268,0.4556420233463035
8269,0.9171206225680933
8270,0.11206225680933853
8271,0.28326848249027237
8272,0.9731517509727626
8273,0.3046692607003891
8274,0.8754863813229572
8275,0.6307392996108949
8276,0.9731517509727626
8277,0.7229571984435798
8278,0.29688715953307393
8279,0.8214007782101167
8280,0.7525291828793774
8281,0.8303501945525292
8282,0.8151750972762646
8283,0.05175097276264591
8284,0.06575875486381323
8285,0.36536964980544745
8286,0.9365758754863813
8287,0.9163424124513618
8288,0.9132295719844358
8289,0.3809338521400778
8290,0.47003891050583657
8291,0.3311284046692607
8292,0.31828793774319064
8293,0.41867704280155643
8294,0.31439688715953307
8295,0.6198443579766537
8296,0.9614785992217899
8297,0.7326848249027237
8298,0.6891050583657587
8299,0.21595330739299612
8300,0.7357976653696499
8301,0.3027237354085603
8302,0.7357976653696499
8303,0.6575875486381323
8304,0.6891050583657587
8305,0.8108949416342413
8306,0.721011673151751
8307,0.6926070038910506
8308,0.9
8309,0.7217898832684825
8310,0.6863813229571984
8311,0.7346303501945526
8312,0.35642023346303503
8313,0.9136186770428015
8314,0.10077821011673152
8315,0.24124513618677043
8316,0.08599221789883268
8317,0.48365758754863813
8318,0.6249027237354086
8319,0.1680933852140078
8320,0.9054474708171206
8321,0.4828793774319066
8322,0.7840466926070039
8323,0.6509727626459144
8324,0.7599221789883268
8325,0.6789883268482491
8326,0.6396887159533073
8327,0.4688715953307393
8328,0.5867704280155642
8329,0.7941634241245136
8330,0.1245136186770428
8331,0.8066147859922179
8332,0.8498054474708171
8333,0.6933852140077821
8334,0.45797665369649804
8335,0.42762645914396885
8336,0.445136186770428
8337,0.5544747081712063
8338,0.6929961089494163
8339,0.3708171206225681
8340,0.07120622568093385
8341,0.9443579766536965
8342,0.9412451361867704
8343,0.5108949416342412
8344,0.37859922178988326
8345,0.2821011673151751
8346,0.8147859922178988
8347,0.6727626459143969
8348,0.14124513618677043
8349,0.24396887159533073
8350,0.5700389105058365
8351,0.35136186770428013
8352,0.5151750972762645
8353,0.8280155642023346
8354,0.490272373540856
8355,0.43929961089494163
8356,0.14708171206225681
8357,0.5906614785992218
8358,0.32801556420233463
8359,0.44007782101167314
8360,0.4715953307392996
8361,0.1365758754863813
8362,0.7649805447470817
8363,0.3276264591439689
8364,0.722568093385214
8365,0.4961089494163424
8366,0.808171206225681
8367,0.708171206225681
8368,0.5988326848249027
8369,0.19182879377431908
8370,0.12101167315175097
8371,0.6941634241245136
8372,0.9544747081712063
8373,0.15875486381322956
8374,0.8910505836575876
8375,0.2085603112840467
8376,0.4315175097276265
8377,0.8447470817120623
8378,0.25214007782101167
8379,0.8875486381322957
8380,0.4933852140077821
8381,0.22801556420233463
8382,0.91284046692607
8383,0.980544747081712
8384,0.12101167315175097
8385,0.22957198443579765
8386,0.36848249027237356
8387,0.3976653696498054
8388,0.6108949416342413
8389,0.3498054474708171
8390,0.722568093385214
8391,0.9101167315175097
8392,0.6315175097276264
8393,0.34007782101167316
8394,0.7326848249027237
8395,0.5389105058365758
8396,0.18132295719844357
8397,0.829182879377432
8398,0.9424124513618677
8399,0.9381322957198444
8400,0.7151750972762646
8401,0.3019455252918288
8402,0.4980544747081712
8403,0.7108949416342413
8404,0.8143968871595331
8405,0.5365758754863813
8406,0.1424124513618677
8407,0.8342412451361868
8408,0.8311284046692607
8409,0.7163424124513619
8410,0.13190661478599222
8411,0.46303501945525294
8412,0.9529182879377431
8413,0.6898832684824903
8414,0.6373540856031128
8415,0.9369649805447471
8416,0.14747081712062257
8417,0.3050583657587549
8418,0.4482490272373541
8419,0.6665369649805447
8420,0.517898832684825
8421,0.22607003891050584
8422,0.1894941634241245
8423,0.8280155642023346
8424,0.14708171206225681
8425,0.17665369649805449
8426,0.7739299610894942
8427,0.8108949416342413
8428,0.1980544747081712
8429,0.5175097276264592
8430,0.521011673151751
8431,0.8443579766536965
8432,0.15642023346303502
8433,0.45252918287937743
8434,0.7824902723735409
8435,0.5342412451361868
8436,0.32334630350194554
8437,0.6972762645914397
8438,0.19571984435797665
8439,0.15680933852140078
8440,0.29105058365758757
8441,0.5501945525291829
8442,0.9766536964980544
8443,0.5937743190661479
8444,0.5431906614785992
8445,0.5287937743190662
8446,0.567704280155642
8447,0.30233463035019453
8448,0.37392996108949417
8449,0.4961089494163424
8450,0.37237354085603114
8451,0.545136186770428
8452,0.3583657587548638
8453,0.3299610894941634
8454,0.6883268482490272
8455,0.47003891050583657
8456,0.29416342412451363
8457,0.026848249027237352
8458,0.5428015564202334
8459,0.9058365758754864
8460,0.8478599221789883
8461,0.18482490272373542
8462,0.7392996108949417
8463,0.052140077821011675
8464,0.5027237354085603
8465,0.6809338521400778
8466,0.8494163424124513
8467,0.8727626459143969
8468,0.6221789883268483
8469,0.7346303501945526
8470,0.3284046692607004
8471,0.4785992217898833
8472,0.5731517509727626
8473,0.48443579766536965
8474,0.167704280155642
8475,0.6233463035019455
8476,0.14863813229571984
8477,0.6202334630350195
8478,0.24863813229571985
8479,0.6735408560311285
8480,0.6447470817120623
8481,0.5560311284046693
8482,0.6875486381322957
8483,0.05797665369649806
8484,0.6688715953307393
8485,0.8124513618677043
8486,0.7665369649805448
8487,0.3264591439688716
8488,0.5295719844357977
8489,0.6093385214007782
8490,0.24357976653696498
8491,0.4038910505836576
8492,0.7373540856031129
8493,0.5793774319066148
8494,0.3867704280155642
8495,0.5712062256809338
8496,0.09883268482490272
8497,0.029182879377431907
8498,0.5416342412451361
8499,0.6910505836575875
8500,0.9494163424124513
8501,0.5591439688715953
8502,0.3027237354085603
8503,0.8957198443579767
8504,0.9031128404669261
8505,0.4914396887159533
8506,0.38482490272373543
8507,0.533852140077821
8508,0.4342412451361868
8509,0.5891050583657588
8510,0.6731517509727627
8511,0.7093385214007782
8512,0.4206225680933852
8513,0.6443579766536965
8514,0.8712062256809339
8515,0.20155642023346304
8516,0.545136186770428
8517,0.7953307392996108
8518,0.4832684824902724
8519,0.8400778210116732
8520,0.9202334630350194
8521,0.42957198443579764
8522,0.6416342412451362
8523,0.27198443579766535
8524,0.7591439688715953
8525,0.10505836575875487
8526,0.4914396887159533
8527,0.6381322957198443
8528,0.9568093385214008
8529,0.37976653696498053
8530,0.44202334630350193
8531,0.4066147859922179
8532,0.4571984435797665
8533,0.7680933852140078
8534,0.6762645914396888
8535,0.7824902723735409
8536,0.7610894941634241
8537,0.20038910505836577
8538,0.7175097276264591
8539,0.7070038910505837
8540,0.3583657587548638
8541,0.7673151750972763
8542,0.22607003891050584
8543,0.019455252918287938
8544,0.7871595330739299
8545,0.8626459143968872
8546,0.9151750972762646
8547,0.35019455252918286
8548,0.2634241245136187
8549,0.40700389105058365
8550,0.0933852140077821
8551,0.45330739299610895
8552,0.691828793774319
8553,0.6801556420233463
8554,0.4964980544747082
8555,0.05875486381322957
8556,0.4494163424124514
8557,0.733852140077821
8558,0.2836575875486381
8559,0.4490272373540856
8560,0.677431906614786
8561,0.5610894941634241
8562,0.5587548638132296
8563,0.5120622568093385
8564,0.5836575875486382
8565,0.46303501945525294
8566,0.3245136186770428
8567,0.708171206225681
8568,0.4357976653696498
8569,0.4011673151750973
8570,0.40972762645914396
8571,0.11867704280155641
8572,0.7042801556420234
8573,0.3330739299610895
8574,0.48910505836575874
8575,0.5852140077821012
8576,0.06809338521400778
8577,0.37392996108949417
8578,0.23151750972762647
8579,0.3381322957198444
8580,0.9501945525291828
8581,0.4992217898832685
8582,0.6669260700389105
8583,0.43463035019455254
8584,0.4840466926070039
8585,0.4377431906614786
8586,0.5754863813229572
8587,0.8217898832684825
8588,0.9571984435797666
8589,0.4653696498054475
8590,0.07198443579766536
8591,0.8116731517509728
8592,0.07626459143968872
8593,0.28443579766536964
8594,0.5377431906614786
8595,0.2680933852140078
8596,0.8642023346303502
8597,0.33151750972762645
8598,0.8933852140077821
8599,0.5085603112840467
8600,0.21361867704280155
8601,0.7844357976653696
8602,0.5031128404669261
8603,0.3431906614785992
8604,0.25836575875486384
8605,0.3727626459143969
8606,0.9210116731517509
8607,0.58715953307393
8608,0.267704280155642
8609,0.7249027237354085
8610,0.4151750972762646
8611,0.077431906614786
8612,0.6521400778210117
8613,0.23346303501945526
8614,0.3478599221789883
8615,0.43618677042801557
8616,0.1311284046692607
8617,0.8357976653696498
8618,0.8552529182879377
8619,0.30389105058365756
8620,0.777431906614786
8621,0.3299610894941634
8622,0.4315175097276265
8623,0.22490272373540857
8624,0.6957198443579766
8625,0.18054474708171206
8626,0.4365758754863813
8627,0.6805447470817121
8628,0.22140077821011672
8629,0.46108949416342415
8630,0.9163424124513618
8631,0.1490272373540856
8632,0.4190661478599222
8633,0.5898832684824903
8634,0.9754863813229572
8635,0.4330739299610895
8636,0.7556420233463035
8637,0.2708171206225681
8638,0.7980544747081713
8639,0.9241245136186771
8640,0.14396887159533073
8641,0.06653696498054475
8642,0.8696498054474708
8643,0.26186770428015566
8644,0.791828793774319
8645,0.8287937743190662
8646,0.20038910505836577
8647,0.1369649805447471
8648,0.31361867704280155
8649,0.28326848249027237
8650,0.27626459143968873
8651,0.9377431906614786
8652,0.15680933852140078
8653,0.0622568093385214
8654,0.4439688715953307
8655,0.5342412451361868
8656,0.9066147859922179
8657,0.7085603112840467
8658,0.08793774319066149
8659,0.4120622568093385
8660,0.6307392996108949
8661,0.19299610894941635
8662,0.16108949416342414
8663,0.2933852140077821
8664,0.31284046692607004
8665,0.3922178988326848
8666,0.2840466926070039
8667,0.9852140077821012
8668,0.1793774319066148
8669,0.17315175097276264
8670,0.8365758754863813
8671,0.48638132295719844
8672,0.20739299610894943
8673,0.675875486381323
8674,0.8178988326848249
8675,0.5622568093385214
8676,0.20583657587548637
8677,0.21361867704280155
8678,0.2630350194552529
8679,0.34941634241245134
8680,0.3346303501945525
8681,0.15525291828793775
8682,0.6315175097276264
8683,0.14552529182879378
8684,0.5011673151750973
8685,0.36342412451361866
8686,0.9704280155642023
8687,0.6673151750972762
8688,0.521011673151751
8689,0.9178988326848249
8690,0.08443579766536966
8691,0.46848249027237354
8692,0.7797665369649806
8693,0.6914396887159533
8694,0.5712062256809338
8695,0.222568093385214
8696,0.5066147859922179
8697,0.1178988326848249
8698,0.3980544747081712
8699,0.1556420233463035
8700,0.9536964980544748
8701,0.5575875486381323
8702,0.4583657587548638
8703,0.15369649805447472
8704,0.7980544747081713
8705,0.5723735408560311
8706,0.5105058365758754
8707,0.5307392996108949
8708,0.8252918287937743
8709,0.5879377431906615
8710,0.4151750972762646
8711,0.6898832684824903
8712,0.843579766536965
8713,0.07704280155642024
8714,0.3159533073929961
8715,0.8824902723735408
8716,0.5758754863813229
8717,0.6023346303501945
8718,0.9070038910505837
8719,0.3431906614785992
8720,0.8735408560311284
8721,0.6972762645914397
8722,0.3642023346303502
8723,0.32801556420233463
8724,0.4085603112840467
8725,0.15330739299610896
8726,0.7494163424124514
8727,0.31828793774319064
8728,0.38754863813229573
8729,0.8980544747081712
8730,0.1517509727626459
8731,0.37782101167315174
8732,0.3147859922178988
8733,0.7077821011673152
8734,0.6762645914396888
8735,0.701556420233463
8736,0.2206225680933852
8737,0.32801556420233463
8738,0.7019455252918287
8739,0.36964980544747084
8740,0.38210116731517507
8741,0.311284046692607
8742,0.564591439688716
8743,0.688715953307393
8744,0.11750972762645914
8745,0.1575875486381323
8746,0.9525291828793774
8747,0.3754863813229572
8748,0.6346303501945525
8749,0.3976653696498054
8750,0.6482490272373541
8751,0.1198443579766537
8752,0.609727626459144
8753,0.9478599221789883
8754,0.6307392996108949
8755,0.8809338521400778
8756,0.6610894941634241
8757,0.3976653696498054
8758,0.7949416342412451
8759,0.7957198443579766
8760,0.3867704280155642
8761,0.9898832684824903
8762,0.5042801556420233
8763,0.8891050583657587
8764,0.8536964980544747
8765,0.8217898832684825
8766,0.7120622568093385
8767,0.3747081712062257
8768,0.088715953307393
8769,0.7638132295719844
8770,0.6645914396887159
8771,0.38638132295719846
8772,0.6470817120622568
8773,0.13463035019455252
8774,0.3276264591439689
8775,0.36264591439688715
8776,0.5073929961089494
8777,0.4140077821011673
8778,0.1743190661478599
8779,0.7182879377431907
8780,0.42023346303501946
8781,0.5116731517509727
8782,0.42684824902723734
8783,0.3867704280155642
8784,0.51284046692607
8785,0.4385214007782101
8786,0.6540856031128405
8787,0.5019455252918288
8788,0.5089494163424124
8789,0.6424124513618678
8790,0.3459143968871595
8791,0.47587548638132293
8792,0.18560311284046693
8793,0.16186770428015565
8794,0.7062256809338522
8795,0.8319066147859923
8796,0.8622568093385214
8797,0.9272373540856031
8798,0.6424124513618678
8799,0.6766536964980545
8800,0.21945525291828794
8801,0.890272373540856
8802,0.3459143968871595
8803,0.2077821011673152
8804,0.9556420233463035
8805,0.8385214007782101
8806,0.27898832684824904
8807,0.6307392996108949
8808,0.8221789883268482
8809,0.06342412451361867
8810,0.6684824902723735
8811,0.7459143968871595
8812,0.5723735408560311
8813,0.7470817120622568
8814,0.08093385214007782
8815,0.7062256809338522
8816,0.33229571984435796
8817,0.9186770428015564
8818,0.5626459143968872
8819,0.511284046692607
8820,0.14708171206225681
8821,0.5599221789883269
8822,0.9696498054474708
8823,0.5389105058365758
8824,0.8770428015564202
8825,0.6357976653696498
8826,0.27198443579766535
8827,0.06498054474708172
8828,0.7175097276264591
8829,0.5509727626459144
8830,0.9762645914396887
8831,0.43813229571984436
8832,0.6544747081712062
8833,0.5428015564202334
8834,0.41245136186770426
8835,0.1840466926070039
8836,0.5163424124513619
8837,0.7708171206225681
8838,0.36459143968871593
8839,0.38560311284046694
8840,0.7050583657587549
8841,0.5657587548638132
